log_id,worker_name,worker_phone,supervisor_id,work_date,hours,vendor_app,entered_at
L02260,Lakshmi  Mishra,99335 29042,S102,2025-03-02,4.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02214,Hitesh  Devi,+91 9758692617,S104,2025-03-16,6.0,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L00275,Ajay Reddy,0 9480184514,S105,2025-02-02,6.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02361,Asha  Shah,97007 66177,S104,2025-02-18,6.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L00921,J. Kumar,+919163287083,S101,2025-02-14,5.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L00955,Sanjay  Patel,0 9348734714,S104,2025-01-23,6.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01390,Asha Nair,+91 9413435240,S104,2025-03-02,5.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02535,Mohit Sharma,+919493689980,S103,2025-02-04,6.5,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L01395,Asha  Nair,94134 35240,S101,2025-02-10,6.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L00742,Sumit P.,9145868501,S102,2025-02-24,6.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L02421,Jignesh  Yadav,91-9249985698,S104,2025-02-06,6.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L01344,Sarita  Shah,0 9957885685,S103,2025-02-18,7.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01060,V. Naidu,98937 34670,S101,2025-02-10,6.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L00805,Mahesh B.,90883 56159,S102,2025-03-06,6.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01889,Usha  Devi,+919578091343,S103,2025-01-29,4.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L01575,Lakshmi  Yadav,9206797403,S103,2025-02-24,5.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00070,Ramesh  Pandey,+91 9654235116,S101,2025-01-25,7.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00269,Ajay  Reddy,91-9480184514,S103,2025-01-23,4.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01120,M. Rao,9080531003,S102,2025-01-11,6.5,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L01276,Patel Vimala,9531473799,S102,2025-01-17,7.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L00927,AJAY REDDY,0 9895798687,S101,2025-01-25,5.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L02007,GEETA KUMARI,9407482175,S105,2025-01-25,7.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L01329,Sarita S.,+91 9957885685,S102,2025-02-10,6.0,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L00406,Kavita N.,91-9299737631,S103,2025-03-06,4.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01941,Ganesh Kumari,9240050455,S105,2025-03-14,4.5,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01658,S. Rao,+919874296717,S105,2025-01-31,5.0,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01013,USHA YADAV,9223623166,S103,2025-03-02,7.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01614,Priya  Shah,+91 9994717464,S105,2025-03-22,4.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01832,POOJA DEVI,+919627028951,S101,2025-02-28,8.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01279,Vimala P.,91-9531473799,S103,2025-03-06,8.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L01681,Vikas R.,0 9087603859,S101,2025-03-02,7.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01617,Shah Priya,0 9994717464,S105,2025-01-15,5.0,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L00358,Anita S.,+919657871331,S101,2025-03-14,4.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01377,Reena Patel,9313518233,S103,2025-03-02,7.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02222,Devi Hitesh,97586 92617,S102,2025-01-17,6.0,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01388,Asha N.,94134 35240,S102,2025-03-14,7.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L02326,Reddy Vinod,91-9117758917,S103,2025-01-23,8.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L02493,Verma Mohit,0 9809885165,S104,2025-02-04,7.0,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L02127,N. Kumari,9123685160,S102,2025-03-20,7.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L00239,H. Reddy,0 9710122691,S101,2025-02-22,8.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L02009,G. Kumari,0 9407482175,S102,2025-03-18,6.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02216,Hitesh  Devi,97586 92617,S105,2025-01-27,9.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L01622,PRIYA SHAH,91-9994717464,S102,2025-02-12,5.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00461,SARITA PANDEY,91-9677360260,S104,2025-03-26,7.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00487,S. Pandey,+91 9677360260,S105,2025-03-20,9.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01584,AJAY YADAV,93493 61832,S102,2025-01-13,7.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01436,Naidu Rakesh,0 9427109477,S105,2025-02-22,9.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L00415,Kavita  Naidu,+91 9299737631,S101,2025-03-10,5.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00929,Ajay R.,0 9895798687,S103,2025-02-26,6.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L01928,GANESH KUMARI,+91 9240050455,S104,2025-01-07,4.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L02374,Asha  Shah,+919700766177,S103,2025-03-04,7.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01489,M. Tiwari,91869 99386,S102,2025-01-23,4.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00525,Shah Ajay,96872 34309,S101,2025-02-28,8.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01858,Kumar Ajay,+919262174596,S103,2025-03-08,5.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L01586,A. Yadav,91-9349361832,S102,2025-01-31,6.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01661,Pandey Ganesh,+919567468071,S103,2025-02-26,5.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L02487,Verma Mohit,+919809885165,S103,2025-03-18,5.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L01852,Pooja Devi,0 9627028951,S103,2025-02-06,7.0,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L01880,Devi Usha,+91 9578091343,S104,2025-02-26,7.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00211,A. Verma,0 9423884969,S103,2025-02-10,5.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L01701,RAKESH MISHRA,94824 77109,S101,2025-01-29,7.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00520,Ajay S.,+91 9687234309,S105,2025-02-12,8.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L02312,Sunita S.,9020539502,S101,2025-02-02,8.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00536,Iyer Rakesh,9788208121,S104,2025-03-14,7.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L00779,GEETA SINGH,91965 56981,S102,2025-01-29,5.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00516,Shah Ajay,9687234309,S102,2025-01-29,5.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00605,Patel Renu,9251354278,S105,2025-01-13,4.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01026,Usha Y.,+919223623166,S103,2025-01-09,7.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01916,GANESH KUMARI,91-9240050455,S105,2025-01-15,5.5,vendor_a_v2.3,2025-01-15T19:30:00+05:30
L01859,Ajay K.,0 9262174596,S105,2025-03-26,5.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00960,Sanjay P.,91-9348734714,S104,2025-01-09,5.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01378,Patel Reena,+919313518233,S104,2025-01-19,6.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00739,Devi Ganesh,+919073375433,S105,2025-02-28,5.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01976,Iyer Vinod,0 9222196937,S104,2025-01-31,4.0,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01727,Lakshmi K.,0 9861317127,S103,2025-03-12,7.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L01488,M. Tiwari,0 9186999386,S102,2025-02-24,7.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L01882,USHA DEVI,95780 91343,S102,2025-02-24,7.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00109,Dinesh S.,93413 16475,S105,2025-03-10,5.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02064,Vikas P.,90909 74395,S104,2025-03-24,6.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01833,POOJA DEVI,91-9627028951,S101,2025-01-09,4.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L00934,Reddy Ajay,+91 9895798687,S105,2025-02-08,4.5,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00567,VIKAS SHARMA,+919939909169,S105,2025-01-11,5.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L01503,Mukesh Tiwari,91869 99386,S102,2025-02-12,7.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01240,Ganesh  Bai,+91 9572628498,S101,2025-02-28,6.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01350,REENA PATEL,+91 9313518233,S105,2025-01-17,4.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01077,VINOD NAIDU,98937 34670,S102,2025-01-27,9.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00202,Verma Ajay,+91 9423884969,S102,2025-03-26,6.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00273,Ajay Reddy,94801 84514,S105,2025-01-13,6.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00858,SUNITA NAIR,0 9946804436,S104,2025-02-22,4.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L00127,Dinesh Singh,91-9341316475,S105,2025-01-19,6.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00930,AJAY REDDY,9895798687,S102,2025-01-23,5.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01261,Vimala  Patel,91-9531473799,S104,2025-03-08,5.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L01651,SUNITA RAO,+919874296717,S105,2025-01-19,5.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L01441,R. Naidu,9427109477,S103,2025-02-02,7.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02311,Sunita S.,+91 9020539502,S104,2025-01-19,4.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00337,MUKESH RAO,+91 9182278248,S105,2025-03-10,8.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00786,Bai Mahesh,90883 56159,S103,2025-01-07,8.5,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L00864,SUNITA NAIR,99468 04436,S104,2025-02-28,4.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L01519,Vimala Bai,94990 91334,S102,2025-02-28,4.5,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L02234,Mohit M.,0 9773515850,S101,2025-01-13,7.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L01920,Ganesh K.,0 9240050455,S104,2025-02-10,4.5,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L02359,Asha Shah,91-9700766177,S105,2025-01-27,4.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00360,ANITA SHAH,91-9657871331,S101,2025-01-27,6.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00773,GEETA SINGH,91-9196556981,S105,2025-03-08,4.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02497,MEENA NAIR,91-9451983273,S101,2025-02-28,5.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L00277,Reddy Ajay,+91 9480184514,S102,2025-02-28,5.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L00784,Mahesh  Bai,+919088356159,S103,2025-03-24,5.0,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L01820,Sumit Naidu,98675 33963,S103,2025-01-21,5.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01330,Sarita S.,99578 85685,S101,2025-03-16,4.5,vendor_a_v2.3,2025-03-16T19:30:00+05:30
L01000,U. Yadav,0 9223623166,S102,2025-02-28,8.0,vendor_a_v2.3,2025-02-28T19:30:00+05:30
L00285,Ajay R.,94801 84514,S102,2025-03-04,5.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L01399,Asha Nair,0 9413435240,S101,2025-02-26,5.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L02593,A. Bai,9752545991,S102,2025-02-06,7.0,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L01736,Kumar Lakshmi,+91 9861317127,S104,2025-01-25,8.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00887,J. Kumar,9037917693,S104,2025-03-18,7.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L02457,Amit  Bai,+91 9545271111,S105,2025-02-04,8.5,vendor_a_v2.3,2025-02-04T19:30:00+05:30
L00584,Amit Tiwari,+919462475107,S103,2025-01-27,6.0,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L02207,Hitesh D.,97586 92617,S102,2025-03-10,6.5,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L02276,L. Mishra,91-9933529042,S104,2025-02-12,5.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01195,Iyer Ganesh,91-9049663193,S103,2025-03-26,8.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L01404,Nair Asha,91-9413435240,S103,2025-02-24,4.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L01208,S. Sharma,9905865185,S103,2025-01-21,4.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00998,Yadav Usha,0 9223623166,S105,2025-02-18,5.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L02209,Devi Hitesh,+919758692617,S103,2025-02-08,9.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02398,Jignesh Y.,+919249985698,S103,2025-01-25,7.0,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L02471,Amit  Bai,91-9545271111,S101,2025-03-20,5.0,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L00267,Reddy Ajay,0 9480184514,S102,2025-02-18,5.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01274,Vimala P.,+91 9531473799,S101,2025-02-12,9.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01785,Vinod G.,98404 49972,S104,2025-02-22,5.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L02240,Mohit Mishra,91-9773515850,S104,2025-03-12,8.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L00046,Kumar Ramesh,+91 9104332181,S102,2025-01-09,6.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L02352,Reddy Vinod,+919117758917,S101,2025-01-31,6.5,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L02373,ASHA SHAH,91-9700766177,S101,2025-02-08,5.5,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02570,ANKIT BAI,+91 9752545991,S104,2025-01-19,6.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00590,A. Tiwari,94624 75107,S101,2025-03-15,4.5,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L00023,Ramesh Kumar,+919901476797,S103,2025-01-13,6.5,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00217,Ajay  Verma,0 9423884969,S104,2025-01-23,8.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00814,Mahesh  Bai,90883 56159,S102,2025-03-04,8.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00325,Asha  Kumar,+91 9957015430,S102,2025-03-15,5.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L01959,VINOD IYER,+919222196937,S101,2025-02-02,7.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00236,Reddy Hitesh,0 9710122691,S104,2025-02-20,8.0,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L02285,L. Mishra,91-9933529042,S104,2025-02-14,8.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01686,VIKAS REDDY,0 9087603859,S101,2025-01-23,5.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L00542,Iyer Rakesh,+91 9788208121,S103,2025-03-20,8.5,vendor_a_v2.3,2025-03-20T19:30:00+05:30
L01008,Yadav Usha,0 9223623166,S101,2025-01-27,6.5,vendor_a_v2.3,2025-01-27T19:30:00+05:30
L00465,Sarita  Pandey,9677360260,S101,2025-01-23,4.0,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L01056,Vinod Naidu,9893734670,S105,2025-02-24,7.0,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00693,Bai Jignesh,+919204505331,S101,2025-02-26,7.5,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L00266,Ajay R.,9480184514,S101,2025-03-15,8.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L00649,Asha Kumar,91-9841241182,S103,2025-01-17,8.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01453,Naidu Rakesh,91-9427109477,S103,2025-03-08,6.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00105,Dinesh Singh,+919341316475,S102,2025-01-21,8.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L02395,Jignesh  Yadav,92499 85698,S101,2025-03-26,7.5,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L00522,Ajay  Shah,0 9687234309,S103,2025-03-10,8.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L00878,K. Reddy,97214 89513,S105,2025-02-12,8.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00997,Yadav Usha,92236 23166,S102,2025-03-15,4.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L00433,V. Pandey,9473178108,S104,2025-03-02,5.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02066,Vikas  Patel,+91 9090974395,S101,2025-03-18,5.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L01121,MUKESH RAO,9080531003,S102,2025-03-22,7.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01272,V. Patel,0 9531473799,S101,2025-02-14,6.0,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L02519,M. Sharma,91-9493689980,S101,2025-03-18,9.0,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L00271,Reddy Ajay,94801 84514,S105,2025-03-12,5.0,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L00009,Ramesh Kumar,+91 9901476797,S104,2025-02-14,4.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01271,Vimala P.,91-9531473799,S101,2025-02-26,5.0,vendor_a_v2.3,2025-02-26T19:30:00+05:30
L01038,Rakesh M.,9669096705,S101,2025-03-24,6.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L02580,A. Bai,9752545991,S105,2025-02-14,8.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L01884,USHA DEVI,+91 9578091343,S104,2025-01-21,5.5,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L00560,Vikas Sharma,91-9939909169,S104,2025-02-02,4.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L00574,Vikas Sharma,+919939909169,S102,2025-02-14,7.5,vendor_a_v2.3,2025-02-14T19:30:00+05:30
L00686,GEETA PANDEY,97868 01128,S102,2025-02-02,8.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02137,N. Kumari,+919123685160,S101,2025-03-12,6.5,vendor_a_v2.3,2025-03-12T19:30:00+05:30
L02314,Sunita S.,90205 39502,S104,2025-02-12,9.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01834,Pooja Devi,+91 9627028951,S105,2025-01-21,8.0,vendor_a_v2.3,2025-01-21T19:30:00+05:30
L01758,VINOD RAO,9737826398,S103,2025-02-08,6.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00999,Usha  Yadav,+91 9223623166,S101,2025-03-18,5.5,vendor_a_v2.3,2025-03-18T19:30:00+05:30
L00272,Ajay Reddy,9480184514,S101,2025-02-20,6.5,vendor_a_v2.3,2025-02-20T19:30:00+05:30
L02102,Mishra Sunita,91-9285884247,S101,2025-03-02,4.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01428,Naidu Rakesh,0 9427109477,S105,2025-03-06,7.0,vendor_a_v2.3,2025-03-06T19:30:00+05:30
L00307,Asha  Kumar,99570 15430,S104,2025-02-18,7.0,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L00942,Ajay Reddy,98957 98687,S104,2025-02-12,6.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L00651,Asha  Kumar,98412 41182,S105,2025-01-11,8.0,vendor_a_v2.3,2025-01-11T19:30:00+05:30
L02306,SUNITA SHARMA,+919020539502,S101,2025-01-09,7.0,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L01829,Pooja Devi,0 9627028951,S105,2025-02-02,4.5,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L02093,SUNITA MISHRA,0 9285884247,S103,2025-02-12,5.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01408,Nair Asha,9413435240,S104,2025-02-06,7.0,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L00210,Ajay  Verma,+91 9423884969,S105,2025-01-09,6.5,vendor_a_v2.3,2025-01-09T19:30:00+05:30
L02056,Patel Vikas,9090974395,S101,2025-01-13,4.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00650,Asha  Kumar,9841241182,S105,2025-02-18,6.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01471,Rakesh Patel,+919711671902,S103,2025-01-23,8.5,vendor_a_v2.3,2025-01-23T19:30:00+05:30
L02425,Jignesh Yadav,+919249985698,S102,2025-02-18,4.5,vendor_a_v2.3,2025-02-18T19:30:00+05:30
L01162,S. Verma,+91 9719374529,S105,2025-03-04,5.5,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L00639,Asha Kumar,0 9841241182,S103,2025-01-31,7.0,vendor_a_v2.3,2025-01-31T19:30:00+05:30
L01201,Shanti Sharma,91-9905865185,S104,2025-03-22,4.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L01914,Ganesh  Kumari,0 9240050455,S105,2025-03-15,4.0,vendor_a_v2.3,2025-03-15T19:30:00+05:30
L02292,SUNITA SHARMA,+91 9020539502,S102,2025-03-22,8.5,vendor_a_v2.3,2025-03-22T19:30:00+05:30
L00079,Ramesh  Pandey,91-9654235116,S104,2025-01-17,5.5,vendor_a_v2.3,2025-01-17T19:30:00+05:30
L01556,LAKSHMI YADAV,0 9206797403,S105,2025-03-14,5.0,vendor_a_v2.3,2025-03-14T19:30:00+05:30
L01356,R. Patel,+91 9313518233,S101,2025-02-16,8.5,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01707,Lakshmi Kumar,91-9861317127,S104,2025-02-12,5.0,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01242,GANESH BAI,9572628498,S102,2025-02-08,6.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L02488,Mohit Verma,+91 9809885165,S103,2025-03-08,7.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L02224,Mohit M.,+91 9773515850,S101,2025-02-16,9.0,vendor_a_v2.3,2025-02-16T19:30:00+05:30
L01373,Reena P.,91-9313518233,S104,2025-01-29,7.5,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L00827,Reddy Reena,+91 9465648236,S101,2025-01-29,8.0,vendor_a_v2.3,2025-01-29T19:30:00+05:30
L01867,Kumar Ajay,9262174596,S104,2025-02-22,8.5,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L01536,V. Bai,91-9499091334,S101,2025-01-13,9.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
L00534,RAKESH IYER,0 9788208121,S103,2025-02-10,5.0,vendor_a_v2.3,2025-02-10T19:30:00+05:30
L00182,R. Tiwari,9056413953,S103,2025-03-26,7.0,vendor_a_v2.3,2025-03-26T19:30:00+05:30
L01791,Sumit N.,+91 9867533963,S101,2025-03-10,5.0,vendor_a_v2.3,2025-03-10T19:30:00+05:30
L01280,V. Patel,91-9531473799,S104,2025-02-06,6.5,vendor_a_v2.3,2025-02-06T19:30:00+05:30
L01620,Shah Priya,91-9994717464,S103,2025-01-19,7.5,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00352,Anita  Shah,+919657871331,S101,2025-03-02,4.5,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L01926,GANESH KUMARI,+91 9240050455,S102,2025-01-19,5.0,vendor_a_v2.3,2025-01-19T19:30:00+05:30
L00420,Kavita Naidu,9299737631,S102,2025-03-24,6.5,vendor_a_v2.3,2025-03-24T19:30:00+05:30
L00388,Lalita I.,+91 9301031051,S101,2025-02-12,4.5,vendor_a_v2.3,2025-02-12T19:30:00+05:30
L01348,REENA PATEL,9313518233,S104,2025-02-08,8.0,vendor_a_v2.3,2025-02-08T19:30:00+05:30
L00785,Bai Mahesh,0 9088356159,S104,2025-03-08,7.5,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00432,VIJAY PANDEY,0 9473178108,S105,2025-02-24,4.5,vendor_a_v2.3,2025-02-24T19:30:00+05:30
L00609,Patel Renu,92513 54278,S102,2025-03-08,8.0,vendor_a_v2.3,2025-03-08T19:30:00+05:30
L00558,Iyer Rakesh,9788208121,S102,2025-02-22,5.0,vendor_a_v2.3,2025-02-22T19:30:00+05:30
L00163,Rakesh  Tiwari,+919056413953,S103,2025-02-02,8.0,vendor_a_v2.3,2025-02-02T19:30:00+05:30
L01463,Rakesh Patel,+91 9711671902,S104,2025-03-02,8.0,vendor_a_v2.3,2025-03-02T19:30:00+05:30
L02606,Sarita  Verma,+91 9719374529,S201,2025-03-01,6.0,vendor_b_v1.0,2025-03-01T22:30:00+00:00
L00468,Pandey Sarita,0 9677360260,S101,2025-01-07,9.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L00187,RAKESH TIWARI,+91 9056413953,S104,2025-01-07,7.0,vendor_a_v2.3,2025-01-07T19:30:00+05:30
L00498,Ajay  Shah,0 9687234309,S102,2025-01-25,8.5,vendor_a_v2.3,2025-01-25T19:30:00+05:30
L00483,Pandey Sarita,91-9677360260,S103,2025-03-04,4.0,vendor_a_v2.3,2025-03-04T19:30:00+05:30
L02120,Naresh  Kumari,+919123685160,S101,2025-01-13,5.0,vendor_a_v2.3,2025-01-13T19:30:00+05:30
